LID,LATITUDE,LONGITUDE,MB_CODE,MB_CAT,SA1_CODE,LGA_CODE,LGA_NAME,SUBURB,POSTCODE,YEAR_BUILT,CONSTRUCTION_TYPE,ROOF_TYPE,WALL_TYPE,REPLACEMENT_VALUE,CONTENTS_VALUE,SURGE_VULNERABILITY_SET,STATE,NEXIS_NO_OF_STOREYS,SURGE_VULNERABILITY_FUNCTION_ID,floor_height_above_ground_(m)
GNAF_GAQLD156764094,-16.90976426,145.7372791,30562401200,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD158219993,-16.90976029,145.738602,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD157314019,-16.909673,145.731233,30191002000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,343753,66600,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156771057,-16.90975332,145.7371481,30562401200,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD156767461,-16.90975172,145.7376518,30562401200,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158221981,-16.90975091,145.7366138,30187190000,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158217455,-16.90975078,145.7357275,30186860000,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155981029,-16.90974741,145.7310414,30191002000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,837391,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156764091,-16.90974177,145.7375261,30562401200,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD156764108,-16.90973302,145.736905,30562401200,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD158221243,-16.90977217,145.7383311,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD157264857,-16.90973179,145.7308543,30191002000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,837391,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155517217,-16.90969896,145.73753,30562401200,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,698454,71400,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD156813055,-16.90973049,145.7367828,30187190000,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158867513,-16.90972543,145.7322361,30190160000,Residential,30602115614,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,702687,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158225862,-16.90972253,145.7386054,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156764093,-16.90972146,145.737283,30562401200,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD155981031,-16.90971617,145.7306687,30191002000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,748551,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD160582780,-16.90995264,145.7492816,30185960000,Residential,30602115204,32080,Cairns,Manunda,4870,1980 - 1995,SD,Metal Sheeting,Timber,682463,71400,domestic_surge_2022,QLD,2,SS5,2
GNAF_GAQLD156771056,-16.90971053,145.737152,30562401200,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD425211081,-16.909709,145.73027,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,625202,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156767460,-16.90970644,145.7376559,30562401200,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156763959,-16.90958225,145.7359973,30186860000,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD425211080,-16.909702,145.730117,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,625202,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155517219,-16.90966773,145.7371558,30562401200,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,698454,71400,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD158221956,-16.90973207,145.7383459,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156764107,-16.90969023,145.7369088,30562401200,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD155516089,-16.90964394,145.7367883,30187190000,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156767789,-16.90957384,145.7383601,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD160609738,-16.90968304,145.7313553,30191002000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158219992,-16.90968244,145.7386091,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD425211079,-16.909679,145.729965,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,625202,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156764089,-16.90967866,145.7372868,30562401200,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD158230503,-16.90967664,145.7358359,30186860000,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD425211132,-16.909675,145.729675,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,625202,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD158851805,-16.90966254,145.7323979,30190160000,Residential,30602115614,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156767457,-16.90966117,145.73766,30562401200,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158230606,-16.90965899,145.736622,30187190000,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158219987,-16.90969222,145.7383495,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD425211130,-16.909652,145.729553,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,625202,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156764103,-16.90964742,145.7369127,30562401200,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD425211128,-16.909645,145.729385,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,625202,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD158219988,-16.90964468,145.7386125,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD425211117,-16.909629,145.729248,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,625202,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD161784526,-16.90961275,145.7362557,30186860000,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158219986,-16.90965354,145.7383529,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158220005,-16.90960459,145.7386161,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD161784528,-16.90959928,145.7362105,30186860000,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD161784529,-16.90959646,145.7361752,30186860000,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD161784530,-16.9095936,145.7361394,30186860000,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD161784531,-16.90959079,145.7361042,30186860000,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD161784532,-16.90958793,145.7360683,30186860000,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD161784533,-16.90958511,145.7360331,30186860000,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158210148,-16.90961252,145.7383566,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156813421,-16.90964474,145.733652,30188320000,Residential,30602115103,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156760999,-16.90957371,145.7340122,30188320000,Residential,30602115103,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156761008,-16.90936892,145.7342243,30188320000,Residential,30602115103,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,385121,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD158221577,-16.90957085,145.7358454,30186860000,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156778193,-16.9096943,145.7356178,30186860000,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Tiles,Cavity and Solid Masonry,344410,66600,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156778196,-16.90968396,145.7354838,30186860000,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,702687,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156778194,-16.90967242,145.735353,30186860000,Residential,30602115102,32080,Cairns,Manoora Qld,4870,1980 - 1995,SH,Tiles,Cavity and Solid Masonry,344410,66600,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD425211082,-16.909568,145.7303,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,625202,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD158220002,-16.90956682,145.7386195,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD425211083,-16.909557,145.730072,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,625202,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD160590323,-16.90952319,145.731229,30191002000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,407802,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD425211133,-16.909519,145.729705,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,625202,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD158851551,-16.90951322,145.7310034,30191002000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,467123,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD425211131,-16.9095,145.729537,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,625202,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD158851814,-16.90949567,145.7328753,30190160000,Residential,30602115614,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,1258007,142800,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD157316956,-16.90948992,145.7321099,30190160000,Residential,30602115614,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,864457,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD425211106,-16.909484,145.729278,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,625202,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156767713,-16.90946705,145.7386302,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156774744,-16.90945165,145.7383809,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD425211085,-16.909446,145.7303,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,625202,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD158863949,-16.90943735,145.7308422,30191002000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156760746,-16.90942727,145.7386337,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD162959330,-16.90942174,145.7285432,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,558802,35700,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156774743,-16.9094118,145.7383845,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD425211123,-16.909404,145.728607,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,558802,35700,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD425211092,-16.909389,145.730148,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,625202,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156760745,-16.90938749,145.7386373,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD157274968,-16.90935318,145.7311167,30191002000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD157275340,-16.90922119,145.7324817,30190160000,Residential,30602115614,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,702687,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158239127,-16.90937618,145.7379023,30185350000,Residential,30602115103,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158862300,-16.90937196,145.7314941,30191002000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,343753,66600,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156774742,-16.90937195,145.7383881,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158239130,-16.90937146,145.7378458,30185350000,Residential,30602115103,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158874461,-16.90937102,145.7316251,30191002000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155526778,-16.90921099,145.7383838,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,702687,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158239131,-16.90936674,145.7377893,30185350000,Residential,30602115103,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158217390,-16.90936202,145.7377328,30185350000,Residential,30602115103,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD425211076,-16.909357,145.729919,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,625202,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156760744,-16.90934771,145.7386409,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156760755,-16.9093321,145.7383917,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD158851817,-16.90931857,145.7325353,30190160000,Residential,30602115614,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Tiles,Cavity and Solid Masonry,344410,66600,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD157271665,-16.90931132,145.7306975,30191002000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,601503,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156760743,-16.90930792,145.7386445,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD157316959,-16.90929808,145.732105,30190160000,Residential,30602115614,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,862042,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD425211086,-16.909296,145.730331,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,625202,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD425211074,-16.909292,145.729766,30191001000,Residential,30602115623,32080,Cairns,Whitfield Qld,4870,1980 - 1995,SH,Metal Sheeting,Cavity and Solid Masonry,625202,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156771062,-16.90929151,145.7371863,30185350000,Residential,30602115103,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD156767715,-16.90929069,145.7383766,30186450000,Residential,30602115101,32080,Cairns,Manoora Qld,4870,1980 - 1995,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
