exposure_latitude,exposure_longitude,LID,STATE,LGA_CODE_2012,SUBURB,MESHBLOCK_CODE_2011,YEAR_BUILT,CONSTRUCTION_TYPE,ROOF_TYPE,WALL_TYPE,REPLACEMENT_VALUE,CONTENTS_VALUE,WIND_REGION_CLASSIFICATION,WIND_VULNERABILITY_MODEL_NUMBER,WIND_VULNERABILITY_FUNCTION_ID,AS4055_CLASS,internal_id,0.2s gust at 10m height m/s,structural,structural_lower,structural_upper,structural_loss,Damage state
-24.894448,113.664369,GNAF_GAWA_147048304,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,381333,150046,D,53,dw64,nan,101,48.52842330932617,0.2746274668895798,0.07882427669952774,0.4238381558407154,104724.51583140413,Extensive
-24.894438,113.660426,GNAF_GAWA_147030541,WA,51540,SOUTH CARNARVON,50065270000,1962 - 1971,SH,Metal sheeting,Timber,344634,135627,D,52,dw65,nan,102,48.52842330932617,0.07882427669952774,0.10747292330036087,0.4238381558407154,27165.525776065042,Slight
-24.89442,113.661526,GNAF_GAWA_148113797,WA,51540,SOUTH CARNARVON,50065270000,1962 - 1971,SD,Tile,Double brick,850299,283430,D,57,dw49,nan,103,48.52842330932617,0.39975032419735906,0.10898074680566787,0.5273435235985069,339907.3009146902,Extensive
-24.894417,113.663676,GNAF_GAWA_147030539,WA,51540,SOUTH CARNARVON,50064600000,1962 - 1971,SH,Fibro / asbestos cement sheeting,Fibro / asbestos cement sheeting,483441,190253,D,65,dw64,nan,104,48.52842330932617,0.37953226353426744,0.10747292330036087,0.5273435235985069,183481.45701526979,Extensive
-24.894401000000002,113.664956,GNAF_GAWA_147039473,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Tile,Timber,375828,147880,D,58,dw52,nan,105,48.52842330932617,0.4238381558407154,0.07882427669952774,0.4238381558407154,159290.2464333044,Extensive
-24.894387,113.666256,GNAF_GAWA_147030079,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Metal sheeting,Timber,422470,166233,D,52,dw53,nan,106,48.52842330932617,0.07882427669952774,0.07882427669952774,0.4238381558407154,33300.89217724949,Slight
-24.894385,113.662028,GNAF_GAWA_147046175,WA,51540,SOUTH CARNARVON,50065270000,1962 - 1971,SH,Fibro / asbestos cement sheeting,Brick veneer,622973,245164,D,61,dw55,nan,107,48.52842330932617,0.27435865088881684,0.10747292330036087,0.4238381558407154,170918.03182015888,Extensive
-24.894372,113.660918,GNAF_GAWA_148083723,WA,51540,SOUTH CARNARVON,50065270000,1962 - 1971,SD,Metal sheeting,Brick veneer,543213,181069,D,49,dw55,nan,108,48.52842330932617,0.10898074680566787,0.10747292330036087,0.42901342422860467,59199.75841454726,Moderate
-24.894365,113.6627,GNAF_GAWA_147040156,WA,51540,SOUTH CARNARVON,50064600000,1962 - 1971,SH,Metal sheeting,Brick veneer,443183,174410,D,49,dw61,nan,109,48.52842330932617,0.10898074680566787,0.10898074680566787,0.5273435235985069,48298.4143115763,Moderate
-24.894358999999998,113.658776,GNAF_GAWA_147030675,WA,51540,SOUTH CARNARVON,50064940000,1962 - 1971,SH,Metal sheeting,Timber,534165,210215,D,52,dw52,nan,110,48.52842330932617,0.07882427669952774,0.07882427669952774,0.5273435235985069,42105.16976320324,Slight
-24.894318,113.66028600000001,GNAF_GAWA_147030540,WA,51540,SOUTH CARNARVON,50065270000,1962 - 1971,SH,Tile,Timber,364819,143570,D,58,dw51,nan,111,48.52842330932617,0.4238381558407154,0.10898074680566787,0.4238381558407154,154624.21217565396,Extensive
-24.894306,113.665521,GNAF_GAWA_147018317,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Fibro / asbestos cement sheeting,Fibro / asbestos cement sheeting,365498,143816,D,65,dw55,nan,112,48.52842330932617,0.37953226353426744,0.07882427669952774,0.5273435235985069,138718.28325724768,Extensive
-24.894291,113.664257,GNAF_GAWA_147048302,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Fibro / asbestos cement sheeting,Double brick,417425,164248,D,63,dw65,nan,113,48.52842330932617,0.3550930781631966,0.07882427669952774,0.4238381558407154,148224.72815227232,Extensive
-24.894284,113.659477,GNAF_GAWA_147027631,WA,51540,SOUTH CARNARVON,50064940000,1962 - 1971,SH,Tile,Fibro / asbestos cement sheeting,534499,210346,D,59,dw51,nan,114,48.52842330932617,0.5273435235985069,0.07882427669952774,0.5273435235985069,281864.58601987833,Complete
-24.894272,113.664809,GNAF_GAWA_147039468,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Metal sheeting,Timber,628345,247241,D,52,dw65,nan,115,48.52842330932617,0.07882427669952774,0.07882427669952774,0.4238381558407154,49528.840142764755,Slight
-24.894264,113.666102,GNAF_GAWA_147018327,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Metal sheeting,Double brick,431762,169889,D,51,dw53,nan,116,48.52842330932617,0.10898074680566787,0.07882427669952774,0.4238381558407154,47053.74520230877,Moderate
-24.894234,113.661877,GNAF_GAWA_147046172,WA,51540,SOUTH CARNARVON,50065270000,1962 - 1971,SH,Tile,Brick veneer,380999,149938,D,55,dw57,nan,117,48.52842330932617,0.39975032419735906,0.10898074680566787,0.4238381558407154,152304.47376886962,Extensive
-24.894208,113.661077,GNAF_GAWA_148132948,WA,51540,SOUTH CARNARVON,50065270000,1962 - 1971,SD,Metal sheeting,Brick veneer,558881,186291,D,49,dw58,nan,118,48.52842330932617,0.10898074680566787,0.07882427669952774,0.4238381558407154,60907.268755498466,Moderate
-24.894207,113.65858899999999,GNAF_GAWA_147042398,WA,51540,SOUTH CARNARVON,50064940000,1962 - 1971,SH,Fibro / asbestos cement sheeting,Timber,628434,247313,D,64,dw58,nan,119,48.52842330932617,0.3172125580950069,0.07882427669952774,0.5273435235985069,199347.15673387758,Extensive
-24.894194,113.664129,GNAF_GAWA_147046185,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Tile,Brick veneer,395476,155611,D,55,dw55,nan,120,48.52842330932617,0.39975032419735906,0.07882427669952774,0.4238381558407154,158091.65921227477,Extensive
-24.894164,113.66540900000001,GNAF_GAWA_147015226,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Tile,Brick veneer,322265,126804,D,55,dw51,nan,121,48.52842330932617,0.39975032419735906,0.10747292330036087,0.4238381558407154,128825.53822746192,Extensive
-24.894159,113.661698,GNAF_GAWA_147046170,WA,51540,SOUTH CARNARVON,50065270000,1962 - 1971,SH,Metal sheeting,Double brick,333524,131255,D,51,dw51,nan,122,48.52842330932617,0.10898074680566787,0.07882427669952774,0.42901342422860467,36347.69459761357,Moderate
-24.894130999999998,113.66471399999999,GNAF_GAWA_147039467,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Fibro / asbestos cement sheeting,Brick veneer,523637,206040,D,61,dw49,nan,123,48.52842330932617,0.27435865088881684,0.07882427669952774,0.4238381558407154,143664.34087546737,Extensive
-24.894129,113.665994,GNAF_GAWA_147018325,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Tile,Timber,434869,171112,D,58,dw63,nan,124,48.52842330932617,0.4238381558407154,0.07882427669952774,0.4238381558407154,184314.07499229605,Extensive
-24.894115,113.66341399999999,GNAF_GAWA_148109074,WA,51540,SOUTH CARNARVON,50064600000,1962 - 1971,SD,Tile,Brick veneer,802934,267641,D,55,dw59,nan,125,48.52842330932617,0.39975032419735906,0.07882427669952774,0.5273435235985069,320973.1268090823,Extensive
-24.894103,113.66053400000001,GNAF_GAWA_148127498,WA,51540,SOUTH CARNARVON,50065270000,1962 - 1971,SD,Metal sheeting,Brick veneer,553318,184437,D,49,dw52,nan,126,48.52842330932617,0.10898074680566787,0.10747292330036087,0.4238381558407154,60301.008861018534,Moderate
-24.894074,113.66288,GNAF_GAWA_147030532,WA,51540,SOUTH CARNARVON,50064600000,1962 - 1971,SH,Tile,Brick veneer,409425,161125,D,55,dw49,nan,127,48.52842330932617,0.39975032419735906,0.10898074680566787,0.5273435235985069,163667.77648450373,Extensive
-24.894048,113.661224,GNAF_GAWA_147033605,WA,51540,SOUTH CARNARVON,50065270000,1962 - 1971,SH,Tile,Timber,418644,164753,D,58,dw51,nan,128,48.52842330932617,0.4238381558407154,0.10898074680566787,0.4238381558407154,177437.30091378046,Extensive
-24.894036,113.658305,GNAF_GAWA_147042396,WA,51540,SOUTH CARNARVON,50064940000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,447510,176113,D,53,dw52,nan,129,48.52842330932617,0.2746274668895798,0.10747292330036087,0.5273435235985069,122898.53770775585,Extensive
-24.894019,113.65906799999999,GNAF_GAWA_147027628,WA,51540,SOUTH CARNARVON,50064940000,1962 - 1971,SH,Metal sheeting,Double brick,440265,173261,D,51,dw69,nan,130,48.52842330932617,0.10898074680566787,0.07882427669952774,0.5273435235985069,47980.408492397364,Moderate
-24.894019,113.665269,GNAF_GAWA_147015179,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Fibro / asbestos cement sheeting,Timber,485495,191032,D,64,dw51,nan,131,48.52842330932617,0.3172125580950069,0.07882427669952774,0.4238381558407154,154005.1108923354,Extensive
-24.893989,113.66396,GNAF_GAWA_147046184,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Tile,Double brick,591249,232644,D,57,dw64,nan,132,48.52842330932617,0.39975032419735906,0.07882427669952774,0.4238381558407154,236351.97943136434,Extensive
-24.893985,113.664561,GNAF_GAWA_147048307,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Metal sheeting,Brick veneer,619814,243884,D,49,dw53,nan,133,48.52842330932617,0.10898074680566787,0.07882427669952774,0.4009547157795268,67547.79260060823,Moderate
-24.893983,113.665857,GNAF_GAWA_147018323,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Fibro / asbestos cement sheeting,Brick veneer,409102,160973,D,61,dw57,nan,134,48.52842330932617,0.27435865088881684,0.10898074680566787,0.42901342422860467,112240.67279591675,Extensive
-24.893978,113.66301999999999,GNAF_GAWA_147030534,WA,51540,SOUTH CARNARVON,50064600000,1962 - 1971,SH,Fibro / asbestos cement sheeting,Timber,340537,134014,D,64,dw49,nan,135,48.52842330932617,0.3172125580950069,0.10747292330036087,0.5273435235985069,108022.61289599938,Extensive
-24.893926,113.660673,GNAF_GAWA_148120274,WA,51540,SOUTH CARNARVON,50065270000,1962 - 1971,SD,Metal sheeting,Double brick,586592,195528,D,51,dw49,nan,136,48.52842330932617,0.10898074680566787,0.10747292330036087,0.4238381558407154,63927.23423023033,Moderate
-24.893919,113.662186,GNAF_GAWA_147038756,WA,51540,SOUTH CARNARVON,50065370000,1962 - 1971,SH,Fibro / asbestos cement sheeting,Timber,393039,154676,D,64,dw53,nan,137,48.52842330932617,0.3172125580950069,0.10898074680566787,0.5273435235985069,124676.90662110342,Extensive
-24.89391,113.66412,GNAF_GAWA_147046186,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Tile,Double brick,410304,161446,D,57,dw64,nan,138,48.52842330932617,0.39975032419735906,0.07882427669952774,0.4238381558407154,164019.1570194732,Extensive
-24.893882,113.66516200000001,GNAF_GAWA_147015175,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Fibro / asbestos cement sheeting,Double brick,325607,128119,D,63,dw58,nan,139,48.52842330932617,0.3550930781631966,0.07882427669952774,0.4238381558407154,115620.79190148394,Extensive
-24.893867,113.65888000000001,GNAF_GAWA_147027625,WA,51540,SOUTH CARNARVON,50064940000,1962 - 1971,SH,Tile,Brick veneer,528438,207961,D,55,dw64,nan,140,48.52842330932617,0.39975032419735906,0.10898074680566787,0.5273435235985069,211243.26181820402,Extensive
-24.893857999999998,113.663175,GNAF_GAWA_147030536,WA,51540,SOUTH CARNARVON,50064600000,1962 - 1971,SH,Fibro / asbestos cement sheeting,Double brick,430512,169423,D,63,dw64,nan,141,48.52842330932617,0.3550930781631966,0.10898074680566787,0.5273435235985069,152871.8312661941,Extensive
-24.893846,113.66141999999999,GNAF_GAWA_147039438,WA,51540,SOUTH CARNARVON,50065270000,1962 - 1971,SH,Tile,Brick veneer,540541,212724,D,55,dw49,nan,142,48.52842330932617,0.39975032419735906,0.10898074680566787,0.4238381558407154,216081.43999196467,Extensive
-24.893843,113.65843500000001,GNAF_GAWA_147042397,WA,51540,SOUTH CARNARVON,50064940000,1962 - 1971,SH,Metal sheeting,Double brick,540278,212621,D,51,dw57,nan,143,48.52842330932617,0.10898074680566787,0.10898074680566787,0.5273435235985069,58879.89992267262,Moderate
-24.893836,113.66573700000001,GNAF_GAWA_147018321,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Metal sheeting,Timber,381679,150183,D,52,dw63,nan,144,48.52842330932617,0.07882427669952774,0.07882427669952774,0.4238381558407154,30085.57110639905,Slight
-24.893814000000003,113.66238799999999,GNAF_GAWA_147030527,WA,51540,SOUTH CARNARVON,50065370000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,526817,207323,D,53,dw61,nan,145,48.52842330932617,0.2746274668895798,0.10747292330036087,0.5273435235985069,144678.41822436775,Extensive
-24.893807000000002,113.66424099999999,GNAF_GAWA_147048303,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Fibro / asbestos cement sheeting,Brick veneer,427378,168164,D,61,dw61,nan,146,48.52842330932617,0.27435865088881684,0.07882427669952774,0.4238381558407154,117254.85149956075,Extensive
-24.893760999999998,113.66083,GNAF_GAWA_148110759,WA,51540,SOUTH CARNARVON,50065270000,1962 - 1971,SD,Metal sheeting,Brick veneer,655774,218589,D,49,dw61,nan,147,48.52842330932617,0.10898074680566787,0.10898074680566787,0.5273435235985069,71466.74025574003,Moderate
-24.893754,113.665015,GNAF_GAWA_147015171,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Fibro / asbestos cement sheeting,Double brick,415630,163542,D,63,dw58,nan,148,48.52842330932617,0.3550930781631966,0.07882427669952774,0.4238381558407154,147587.3360769694,Extensive
-24.893744,113.657918,GNAF_GAWA_147029450,WA,51540,SOUTH CARNARVON,50064940000,1962 - 1971,SH,Tile,Fibro / asbestos cement sheeting,429164,168893,D,59,dw53,nan,149,48.52842330932617,0.5273435235985069,0.07882427669952774,0.42901342422860467,226316.8559616296,Complete
-24.893711,113.664379,GNAF_GAWA_147048305,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Tile,Timber,371810,146299,D,58,dw55,nan,150,48.52842330932617,0.4238381558407154,0.07882427669952774,0.42901342422860467,157587.26472313638,Extensive
-24.893704999999997,113.661304,GNAF_GAWA_147039435,WA,51540,SOUTH CARNARVON,50065270000,1962 - 1971,SH,Metal sheeting,Double brick,367144,144485,D,51,dw63,nan,151,48.52842330932617,0.10898074680566787,0.10747292330036087,0.4238381558407154,40011.62730522012,Moderate
-24.893695,113.66561499999999,GNAF_GAWA_147018318,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Tile,Double brick,391775,154155,D,57,dw61,nan,152,48.52842330932617,0.39975032419735906,0.07882427669952774,0.4238381558407154,156612.18326242035,Extensive
-24.893685,113.66195,GNAF_GAWA_147038753,WA,51540,SOUTH CARNARVON,50065370000,1962 - 1971,SH,Tile,Timber,390672,153745,D,58,dw65,nan,153,48.52842330932617,0.4238381558407154,0.07882427669952774,0.5273435235985069,165581.70001860397,Extensive
-24.893684,113.662545,GNAF_GAWA_148113796,WA,51540,SOUTH CARNARVON,50065370000,1962 - 1971,SD,Tile,Double brick,862687,287559,D,57,dw64,nan,154,48.52842330932617,0.39975032419735906,0.10898074680566787,0.5273435235985069,344859.4079308471,Extensive
-24.893660999999998,113.65856200000002,GNAF_GAWA_147042399,WA,51540,SOUTH CARNARVON,50064940000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,493195,194091,D,53,dw49,nan,155,48.52842330932617,0.2746274668895798,0.07882427669952774,0.42901342422860467,135444.8935326063,Extensive
-24.893645000000003,113.65774499999999,GNAF_GAWA_147042665,WA,51540,SOUTH CARNARVON,50064940000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,531679,209236,D,53,dw57,nan,156,48.52842330932617,0.2746274668895798,0.07882427669952774,0.5273435235985069,146013.6569683849,Extensive
-24.893629999999998,113.66366599999999,GNAF_GAWA_147030085,WA,51540,SOUTH CARNARVON,50065440000,1962 - 1971,SH,Metal sheeting,Timber,511998,201460,D,52,dw52,nan,157,48.52842330932617,0.07882427669952774,0.07882427669952774,0.4238381558407154,40357.8720216048,Slight
-24.893607,113.66488999999999,GNAF_GAWA_147015168,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,519421,204381,D,53,dw49,nan,158,48.52842330932617,0.2746274668895798,0.07882427669952774,0.4238381558407154,142647.2734792524,Extensive
-24.893579000000003,113.66114499999999,GNAF_GAWA_147033606,WA,51540,SOUTH CARNARVON,50065270000,1962 - 1971,SH,Metal sheeting,Double brick,331774,130566,D,51,dw58,nan,159,48.52842330932617,0.10898074680566787,0.10898074680566787,0.4238381558407154,36156.97829070365,Moderate
-24.893573,113.66288700000001,GNAF_GAWA_147030531,WA,51540,SOUTH CARNARVON,50065370000,1962 - 1971,SH,Metal sheeting,Brick veneer,496222,195283,D,49,dw63,nan,160,48.52842330932617,0.10898074680566787,0.10898074680566787,0.5273435235985069,54078.644141402125,Moderate
-24.893561,113.665477,GNAF_GAWA_147015227,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Fibro / asbestos cement sheeting,Brick veneer,385876,151834,D,61,dw59,nan,161,48.52842330932617,0.27435865088881684,0.07882427669952774,0.4238381558407154,105868.41877037309,Extensive
-24.893535999999997,113.66181100000001,GNAF_GAWA_147035255,WA,51540,SOUTH CARNARVON,50065370000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,386376,152054,D,53,dw59,nan,162,48.52842330932617,0.2746274668895798,0.07882427669952774,0.5273435235985069,106109.46214692827,Extensive
-24.893535,113.657596,GNAF_GAWA_147042662,WA,51540,SOUTH CARNARVON,50064940000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,462919,182177,D,53,dw53,nan,163,48.52842330932617,0.2746274668895798,0.10747292330036087,0.5273435235985069,127130.27234505738,Extensive
-24.893529,113.66353000000001,GNAF_GAWA_147030083,WA,51540,SOUTH CARNARVON,50065440000,1962 - 1971,SH,Tile,Double brick,419841,165199,D,57,dw53,nan,164,48.52842330932617,0.39975032419735906,0.07882427669952774,0.4238381558407154,167831.57586134342,Extensive
-24.893504999999998,113.66096999999999,GNAF_GAWA_147030566,WA,51540,SOUTH CARNARVON,50065270000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,464468,182786,D,53,dw59,nan,165,48.52842330932617,0.2746274668895798,0.10898074680566787,0.42901342422860467,127555.67029126934,Extensive
-24.89345,113.662342,GNAF_GAWA_147030528,WA,51540,SOUTH CARNARVON,50065370000,1962 - 1971,SH,Fibro / asbestos cement sheeting,Double brick,558455,219774,D,63,dw52,nan,166,48.52842330932617,0.3550930781631966,0.10898074680566787,0.5273435235985069,198303.50496562794,Extensive
-24.893447000000002,113.663873,GNAF_GAWA_147049205,WA,51540,SOUTH CARNARVON,50065440000,1962 - 1971,SH,Tile,Timber,411485,161911,D,58,dw51,nan,167,48.52842330932617,0.4238381558407154,0.07882427669952774,0.4238381558407154,174403.04355611675,Extensive
-24.893435,113.664717,GNAF_GAWA_147039469,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Metal sheeting,Double brick,350179,137788,D,51,dw49,nan,168,48.52842330932617,0.10898074680566787,0.07882427669952774,0.4238381558407154,38162.76893566197,Moderate
-24.893419,113.66278,GNAF_GAWA_147040157,WA,51540,SOUTH CARNARVON,50065370000,1962 - 1971,SH,Tile,Timber,327138,128741,D,58,dw65,nan,169,48.52842330932617,0.4238381558407154,0.10747292330036087,0.5273435235985069,138653.56662541995,Extensive
-24.893417000000003,113.663427,GNAF_GAWA_147030082,WA,51540,SOUTH CARNARVON,50065440000,1962 - 1971,SH,Tile,Brick veneer,578628,227678,D,55,dw57,nan,170,48.52842330932617,0.39975032419735906,0.07882427669952774,0.4238381558407154,231306.7305896695,Extensive
-24.893413,113.66536,GNAF_GAWA_147015223,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,393797,154951,D,53,dw51,nan,171,48.52842330932617,0.2746274668895798,0.07882427669952774,0.4238381558407154,108147.47257871585,Extensive
-24.89341,113.65744,GNAF_GAWA_147042659,WA,51540,SOUTH CARNARVON,50064940000,1962 - 1971,SH,Tile,Double brick,478216,188197,D,57,dw59,nan,172,48.52842330932617,0.39975032419735906,0.10898074680566787,0.5273435235985069,191167.00103636427,Extensive
-24.893384,113.661649,GNAF_GAWA_147035254,WA,51540,SOUTH CARNARVON,50065370000,1962 - 1971,SH,Tile,Timber,471158,185419,D,58,dw65,nan,173,48.52842330932617,0.4238381558407154,0.10747292330036087,0.5273435235985069,199694.7378295998,Extensive
-24.893361,113.65821399999999,GNAF_GAWA_147036434,WA,51540,SOUTH CARNARVON,50064940000,1962 - 1971,SH,Fibro / asbestos cement sheeting,Double brick,462954,182190,D,63,dw64,nan,174,48.52842330932617,0.3550930781631966,0.07882427669952774,0.5273435235985069,164391.76090796452,Extensive
-24.893331,113.66401200000001,GNAF_GAWA_147043918,WA,51540,SOUTH CARNARVON,50065440000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,414640,163152,D,53,dw63,nan,175,48.52842330932617,0.2746274668895798,0.07882427669952774,0.5273435235985069,113871.53287109536,Extensive
-24.893325,113.662143,GNAF_GAWA_147038755,WA,51540,SOUTH CARNARVON,50065370000,1962 - 1971,SH,Fibro / asbestos cement sheeting,Fibro / asbestos cement sheeting,331602,130498,D,65,dw65,nan,176,48.52842330932617,0.37953226353426744,0.10898074680566787,0.5273435235985069,125853.65765249015,Extensive
-24.893294,113.65728999999999,GNAF_GAWA_147039607,WA,51540,SOUTH CARNARVON,50064940000,1962 - 1971,SH,Tile,Double brick,528055,207810,D,57,dw53,nan,177,48.52842330932617,0.39975032419735906,0.07882427669952774,0.42901342422860467,211090.15744403645,Extensive
-24.893294,113.66528799999999,GNAF_GAWA_147015176,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Tile,Brick veneer,724846,285212,D,55,dw55,nan,178,48.52842330932617,0.39975032419735906,0.07882427669952774,0.4238381558407154,289757.42349315895,Extensive
-24.89327,113.664873,GNAF_GAWA_147039471,WA,51540,SOUTH CARNARVON,50065090000,1962 - 1971,SH,Tile,Brick veneer,566958,223086,D,55,dw52,nan,179,48.52842330932617,0.39975032419735906,0.07882427669952774,0.4238381558407154,226641.6443062863,Extensive
